"ID","Outcome Date","Animal ID","Name","Outcome Status","Euthanasia Reason","Type","Sex","Spayed/Neutered","Primary Breed","Primary Color","Secondary Color","Date of Birth","Intake Date","Days in Shelter","Timestamp"
"54427","2026-01-03T18:48:00","17533","M'Jay","Adopted",,"Dog","Female","Yes","American Pit Bull Terrier","White","Brown","2023 Oct 30 12:00:00 AM","2025 Oct 30 01:41:00 PM","202","2026 May 20 04:05:30 PM"
"54430","2026-01-03T19:29:58","14053","Gandalf","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Blue","Tabby","2025 Apr 20 12:00:00 AM","2025 Aug 20 06:35:00 AM","273","2026 May 20 04:05:30 PM"
"54446","2026-01-04T12:00:00","19284","Fern","Euthanized","Suffering","Cat","Female","Yes","Domestic Shorthair","Orange Tabby","White","2022 Dec 11 12:00:00 AM","2025 Dec 11 12:36:00 PM","160","2026 May 20 04:05:30 PM"
"54448","2026-01-04T12:11:00","19947","Scout","Reclaimed",,"Dog","Male","No","Maltese Terrier","White",,"2014 Jan 02 12:00:00 AM","2026 Jan 02 12:03:00 PM","138","2026 May 20 04:05:30 PM"
"54453","2026-01-04T12:33:00","19820",,"Transfer Out",,"Dog","Male","No","Poodle - Miniature","Black","Grey","2023 Dec 30 12:00:00 AM","2025 Dec 29 07:30:00 PM","142","2026 May 20 04:05:30 PM"
"54457","2026-01-04T13:40:00","19931",,"DOA",,"Cat","Female","Unknown","Domestic Shorthair","Black",,,"2026 Jan 01 10:46:00 AM","139","2026 May 20 04:05:30 PM"
"54460","2026-01-04T13:52:00","19963",,"Unassisted Death","Rabies Risk","Mammal","Unknown","Unknown","Bat - Unspecified","Black",,,"2026 Jan 02 06:22:00 PM","138","2026 May 20 04:05:30 PM"
"54463","2026-01-04T14:04:38","19028","Mr. Muffin","Adopted Altered",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby","White","2024 Dec 08 12:00:00 AM","2025 Dec 08 11:07:00 AM","163","2026 May 20 04:05:30 PM"
"54464","2026-01-04T14:08:00","19942",,"DOA",,"Dog","Unknown","Unknown","Border Terrier","Grey","White","2025 Jan 02 12:00:00 AM","2026 Jan 02 11:11:00 AM","138","2026 May 20 04:05:30 PM"
"54466","2026-01-04T14:23:34","16646","Pablo","Adopted",,"Dog","Male","Yes","Labrador Retriever","Black","White","2025 Jun 15 12:00:00 AM","2025 Oct 11 12:35:00 PM","221","2026 May 20 04:05:30 PM"
"54473","2026-01-04T15:02:00","19814",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Brown Tabby","White","2025 Jul 29 12:00:00 AM","2025 Dec 29 03:55:00 PM","142","2026 May 20 04:05:30 PM"
"54474","2026-01-04T15:02:00","19815",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Brown Tabby","White","2025 Jul 29 12:00:00 AM","2025 Dec 29 03:55:00 PM","142","2026 May 20 04:05:30 PM"
"54475","2026-01-04T15:03:00","17746","Gwen","Reclaimed",,"Dog","Female","Yes","Labrador Retriever","Black",,"2021 Nov 05 12:00:00 AM","2025 Dec 30 08:19:00 AM","141","2026 May 20 04:05:30 PM"
"54477","2026-01-04T15:07:41","19568","Opie","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black","White","2025 Aug 29 12:00:00 AM","2025 Dec 19 11:54:00 AM","152","2026 May 20 04:05:30 PM"
"54480","2026-01-04T15:17:42","18904","Lucy","Adopted",,"Dog","Female","Yes","Labrador Retriever","Black",,"2023 Dec 04 12:00:00 AM","2025 Dec 04 01:23:00 PM","167","2026 May 20 04:05:30 PM"
"54483","2026-01-04T15:30:00","19965","Diesel Leyba","Reclaimed",,"Dog","Male","No","Bullmastiff","Black Brown",,"2024 Jan 03 12:00:00 AM","2026 Jan 02 10:06:00 PM","138","2026 May 20 04:05:30 PM"
"54484","2026-01-04T15:32:00","19966","Frito Pie","Reclaimed",,"Dog","Female","Unknown","Australian Cattle Dog","Brown","White","2016 Jan 04 12:00:00 AM","2026 Jan 02 10:08:00 PM","138","2026 May 20 04:05:30 PM"
"54494","2026-01-04T17:48:00","19973","Buttercup","Reclaimed",,"Dog","Female","No","Shar Pei","Tan","Tan","2025 Oct 26 12:00:00 AM","2026 Jan 03 10:41:00 AM","137","2026 May 20 04:05:30 PM"
"54496","2026-01-04T17:54:00","15652","Pocus","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black",,"2025 Apr 20 12:00:00 AM","2025 Sep 19 12:28:00 PM","243","2026 May 20 04:05:30 PM"
"54499","2026-01-04T18:12:00","17747","Sassy","Reclaimed",,"Dog","Female","Yes","Belgian Shepherd Dog","Black","White","2023 Nov 05 12:00:00 AM","2025 Dec 30 02:31:00 PM","141","2026 May 20 04:05:30 PM"
"54500","2026-01-04T18:19:32","14323","Shrew","Adopted Altered",,"Cat","Male","Yes","Domestic Long Hair","Brown Tabby",,"2025 Apr 26 12:00:00 AM","2025 Aug 26 12:52:00 PM","267","2026 May 20 04:05:30 PM"
"54509","2026-01-05T09:16:51","17269","Monkey","Adopted",,"Dog","Male","Yes","Labrador Retriever","Black","White","2025 Feb 24 12:00:00 AM","2025 Oct 24 02:14:00 PM","208","2026 May 20 04:05:30 PM"
"54510","2026-01-05T09:42:00","19847",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Black",,"2023 Dec 30 12:00:00 AM","2025 Dec 30 12:10:00 PM","141","2026 May 20 04:05:30 PM"
"54511","2026-01-05T09:42:00","19848",,"Transfer Out",,"Kitten","Female","No","Domestic Shorthair","Chocolate",,"2025 Dec 23 12:00:00 AM","2025 Dec 30 12:10:00 PM","141","2026 May 20 04:05:30 PM"
"54512","2026-01-05T09:42:00","19849",,"Transfer Out",,"Kitten","Female","No","Domestic Shorthair","Chocolate",,"2025 Dec 23 12:00:00 AM","2025 Dec 30 12:10:00 PM","141","2026 May 20 04:05:30 PM"
"54513","2026-01-05T09:42:00","19850",,"Transfer Out",,"Kitten","Male","No","Domestic Shorthair","Black",,"2025 Dec 23 12:00:00 AM","2025 Dec 30 12:10:00 PM","141","2026 May 20 04:05:30 PM"
"54514","2026-01-05T09:42:00","19851",,"Transfer Out",,"Kitten","Male","No","Domestic Shorthair","Chocolate",,"2025 Dec 23 12:00:00 AM","2025 Dec 30 12:10:00 PM","141","2026 May 20 04:05:30 PM"
"54515","2026-01-05T09:42:00","19852",,"Transfer Out",,"Kitten","Female","No","Domestic Shorthair","Black",,"2025 Dec 23 12:00:00 AM","2025 Dec 30 12:10:00 PM","141","2026 May 20 04:05:30 PM"
"54516","2026-01-05T09:42:00","19853",,"Transfer Out",,"Kitten","Female","No","Domestic Shorthair","Black",,"2025 Dec 23 12:00:00 AM","2025 Dec 30 12:10:00 PM","141","2026 May 20 04:05:30 PM"
"54517","2026-01-05T09:42:00","19854",,"Transfer Out",,"Kitten","Male","No","Domestic Shorthair","Chocolate",,"2025 Dec 23 12:00:00 AM","2025 Dec 30 12:10:00 PM","141","2026 May 20 04:05:30 PM"
"54518","2026-01-05T09:42:00","19855",,"Transfer Out",,"Kitten","Female","No","Domestic Shorthair","Black",,"2025 Dec 23 12:00:00 AM","2025 Dec 30 12:10:00 PM","141","2026 May 20 04:05:30 PM"
"54519","2026-01-05T09:42:00","19856",,"Transfer Out",,"Kitten","Male","No","Domestic Shorthair","Black",,"2025 Dec 23 12:00:00 AM","2025 Dec 30 12:10:00 PM","141","2026 May 20 04:05:30 PM"
"54577","2026-01-05T15:34:26","16351","Chocolate","Adopted",,"Dog","Male","Yes","German Shepherd","Chocolate","Tan","2023 Oct 05 12:00:00 AM","2025 Oct 05 11:57:00 AM","227","2026 May 20 04:05:30 PM"
"54589","2026-01-05T16:03:27","19806","Sanji","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Orange Tabby",,"2022 Dec 29 12:00:00 AM","2025 Dec 29 01:33:00 PM","142","2026 May 20 04:05:30 PM"
"54592","2026-01-05T16:17:00","19802",,"Adopted",,"Dog","Female","Yes","American Staffordshire Terrier","Blue","Tan",,"2025 Dec 29 01:11:00 PM","142","2026 May 20 04:05:30 PM"
"54594","2026-01-05T16:25:27","19251","Misty","Adopted",,"Dog","Female","Yes","Bohemian Shepherd","Black","Brown","2025 Oct 01 12:00:00 AM","2025 Dec 10 05:09:00 PM","161","2026 May 20 04:05:30 PM"
"54595","2026-01-05T16:30:42","18255","Gina","Adopted",,"Dog","Female","yes","Labrador Retriever","Tan","White","2025 Oct 05 12:00:00 AM","2025 Nov 18 11:48:00 AM","183","2026 May 20 04:05:30 PM"
"54597","2026-01-05T16:44:09","17907","Zani","Adopted",,"Dog","Female","Yes","Labrador Retriever","Brown","Black","2023 Nov 08 12:00:00 AM","2025 Nov 08 01:19:00 PM","193","2026 May 20 04:05:30 PM"
"54598","2026-01-05T16:45:42","16512","Jasper","Adopted",,"Dog","Male","Yes","Australian Cattle Dog","Black","Tan","2023 Oct 08 12:00:00 AM","2025 Oct 08 01:46:00 PM","224","2026 May 20 04:05:30 PM"
"54604","2026-01-05T17:05:34","19097","Yois","Adopted",,"Dog","Male","Yes","Jack Russell Terrier","White","Brown","2025 Oct 27 12:00:00 AM","2025 Dec 09 11:26:00 AM","162","2026 May 20 04:05:30 PM"
"54605","2026-01-05T17:09:24","19894",,"Adopted",,"Cat","Female","Yes","Domestic Medium Hair","Calico",,"2025 Jul 31 12:00:00 AM","2025 Dec 31 11:18:00 AM","140","2026 May 20 04:05:30 PM"
"54611","2026-01-05T17:31:57","18837","Camo","Adopted",,"Dog","Male","Yes","German Shepherd","Black","Tan","2025 Aug 02 12:00:00 AM","2025 Dec 02 12:27:00 PM","169","2026 May 20 04:05:30 PM"
"54615","2026-01-05T17:42:00","19949","Shadow","Reclaimed",,"Cat","Male","Yes","Domestic Shorthair","Black",,"2023 Jan 05 12:00:00 AM","2026 Jan 02 12:34:00 PM","138","2026 May 20 04:05:30 PM"
"54616","2026-01-05T17:45:19","19096","Jasper","Adopted",,"Dog","Male","Yes","Jack Russell Terrier","White","Tan","2025 Oct 22 12:00:00 AM","2025 Dec 09 11:26:00 AM","162","2026 May 20 04:05:30 PM"
"54618","2026-01-05T17:53:12","19665","Burt","Adopted",,"Dog","Male","yes","Schnauzer - Standard","Black","Tan","2025 Feb 23 12:00:00 AM","2025 Dec 23 02:17:00 PM","148","2026 May 20 04:05:30 PM"
"54620","2026-01-05T18:08:34","18552","Peaches","Adopted",,"Dog","Female","yes","German Shepherd","Cream",,"2025 Mar 24 12:00:00 AM","2025 Nov 24 05:53:00 PM","177","2026 May 20 04:05:30 PM"
"54622","2026-01-05T18:17:28","9765","Berlin","Adopted",,"Dog","Male","yes","American Pit Bull Terrier","White","Brown","2022 Jun 12 12:00:00 AM","2025 Jun 12 06:27:00 PM","342","2026 May 20 04:05:30 PM"
"54623","2026-01-05T18:30:09","19099","Dobby","Adopted",,"Dog","Male","Yes","Jack Russell Terrier","White","Chocolate","2025 Oct 27 12:00:00 AM","2025 Dec 09 11:26:00 AM","162","2026 May 20 04:05:30 PM"
"54624","2026-01-05T18:30:25","19200","Chole","Adopted Altered",,"Dog","Female","Yes","Chihuahua - Smooth","Tri Color",,"2025 Apr 10 12:00:00 AM","2025 Dec 10 12:19:00 PM","161","2026 May 20 04:05:30 PM"
"54625","2026-01-05T18:34:07","19791","Sparkle","Adopted",,"Cat","Female","yes","Domestic Shorthair","Black","White","2024 Dec 29 12:00:00 AM","2025 Dec 29 11:33:00 AM","142","2026 May 20 04:05:30 PM"
"54626","2026-01-05T18:36:39","19246",,"Adopted",,"Cat","Male","yes","Domestic Shorthair","Brown Tabby",,"2025 Sep 27 12:00:00 AM","2025 Dec 10 04:30:00 PM","161","2026 May 20 04:05:30 PM"
"54627","2026-01-05T18:38:25","19573","Travis","Adopted Altered",,"Cat","Male","yes","Domestic Shorthair","Brown Tabby",,"2022 Dec 19 12:00:00 AM","2025 Dec 19 01:16:00 PM","152","2026 May 20 04:05:30 PM"
"54628","2026-01-05T18:38:42","19957","Loki","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Orange Tabby",,"2025 Sep 04 12:00:00 AM","2026 Jan 02 03:25:00 PM","138","2026 May 20 04:05:30 PM"
"54630","2026-01-05T18:48:56","19098","Milo","Adopted Altered",,"Dog","Male","Yes","Jack Russell Terrier","White","Brown","2025 Oct 07 12:00:00 AM","2025 Dec 09 11:26:00 AM","162","2026 May 20 04:05:30 PM"
"54631","2026-01-05T18:53:08","19078","Chupie","Adopted",,"Dog","Male","Yes","Chihuahua - Smooth","Fawn","Fawn","2023 Dec 09 12:00:00 AM","2025 Dec 09 09:41:00 AM","162","2026 May 20 04:05:30 PM"
"54632","2026-01-05T18:53:58","19474","Jasper","Adopted",,"Dog","Male","Yes","Poodle - Miniature","White",,"2019 Apr 16 12:00:00 AM","2025 Dec 16 02:42:00 PM","155","2026 May 20 04:05:30 PM"
"54638","2026-01-06T06:33:00","19939",,"Transfer Out",,"Cat","Male","Unknown","Domestic Shorthair","Blue","BLUE TABBY","2023 Jan 01 12:00:00 AM","2026 Jan 01 09:33:00 PM","139","2026 May 20 04:05:30 PM"
"54639","2026-01-06T06:33:00","19948",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Orange Tabby","White","2024 Jan 04 12:00:00 AM","2026 Jan 02 12:30:00 PM","138","2026 May 20 04:05:30 PM"
"54640","2026-01-06T06:33:00","19944",,"Transfer Out",,"Cat","Unknown","Unknown","Russian","Blue",,"2025 Jan 04 12:00:00 AM","2026 Jan 02 11:09:00 AM","138","2026 May 20 04:05:30 PM"
"54641","2026-01-06T06:33:00","19958",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Black",,"2025 Jan 02 12:00:00 AM","2026 Jan 02 04:41:00 PM","138","2026 May 20 04:05:30 PM"
"54642","2026-01-06T06:33:00","19979",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Orange","Orange Tabby","2025 Apr 03 12:00:00 AM","2026 Jan 03 12:13:00 PM","137","2026 May 20 04:05:30 PM"
"54643","2026-01-06T06:33:00","19959",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Black","White","2025 May 02 12:00:00 AM","2026 Jan 02 04:41:00 PM","138","2026 May 20 04:05:30 PM"
"54655","2026-01-06T10:34:00","6140","Daisy Mae","Transfer Out",,"Dog","Female","Yes","Coonhound - Redbone","Red",,"2023 Jun 09 12:00:00 AM","2025 Sep 23 03:01:00 PM","239","2026 May 20 04:05:30 PM"
"54660","2026-01-06T10:48:07","19839","Mimi","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2022 Dec 30 12:00:00 AM","2025 Dec 30 11:15:00 AM","141","2026 May 20 04:05:30 PM"
"54662","2026-01-06T10:49:00","9030","Rocky","Adopted",,"Dog","Male","Yes","Labrador Retriever","Brown Brindle","White","2023 Jun 05 12:00:00 AM","2025 Jun 05 01:12:00 PM","349","2026 May 20 04:05:30 PM"
"54661","2026-01-06T10:49:59","19840","Sinatra","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby","White","2022 Dec 30 12:00:00 AM","2025 Dec 30 11:15:00 AM","141","2026 May 20 04:05:30 PM"
"54671","2026-01-06T11:22:00","19799","Tomatillo","Transfer Out",,"Bird","Unknown","Unknown","Budgerigar/Budgie","Yellow","Green",,"2025 Dec 29 01:00:00 PM","142","2026 May 20 04:05:30 PM"
"54672","2026-01-06T11:22:00","19871",,"Transfer Out",,"Fowl","Unknown","Unknown","Chinese Silky Bantam","White",,,"2025 Dec 30 05:54:00 PM","141","2026 May 20 04:05:30 PM"
"54673","2026-01-06T11:22:00","19872",,"Transfer Out",,"Fowl","Unknown","Unknown","Chinese Silky Bantam","Black",,,"2025 Dec 30 05:57:00 PM","141","2026 May 20 04:05:30 PM"
"54675","2026-01-06T11:25:00","17738",,"Reclaimed",,"Dog","Male","Yes","Belgian Shepherd Dog","Black",,"2025 Oct 22 12:00:00 AM","2025 Dec 30 08:29:00 AM","141","2026 May 20 04:05:30 PM"
"54676","2026-01-06T11:26:00","17740","Sweet Potato","Reclaimed",,"Dog","Male","Yes","Labrador Retriever","Brown","White","2025 Oct 22 12:00:00 AM","2025 Dec 30 08:23:00 AM","141","2026 May 20 04:05:30 PM"
"54691","2026-01-06T12:56:00","16761","Wednesday","Adopted",,"Dog","Female","Yes","Labrador Retriever","Black","White","2022 Oct 14 12:00:00 AM","2025 Oct 27 12:08:00 PM","205","2026 May 20 04:05:30 PM"
"54715","2026-01-06T15:17:00","19039","Bobby","Reclaimed",,"Dog","Male","Unknown","American Pit Bull Terrier","Brindle","White","2021 Jan 02 12:00:00 AM","2026 Jan 02 10:42:00 AM","138","2026 May 20 04:05:30 PM"
"54716","2026-01-06T15:20:56","17205","Sven","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby","White","2025 Sep 26 12:00:00 AM","2025 Oct 23 11:16:00 AM","209","2026 May 20 04:05:30 PM"
"54730","2026-01-06T16:14:54","18497","Dingo","Adopted",,"Dog","Male","yes","Australian Cattle Dog","Red","Ticked","2024 Nov 24 12:00:00 AM","2025 Nov 24 11:32:00 AM","177","2026 May 20 04:05:30 PM"
"54731","2026-01-06T16:24:46","18937","Bart","Adopted",,"Cat","Male","yes","Domestic Shorthair","Brown Tabby",,"2025 Sep 05 12:00:00 AM","2025 Dec 05 11:43:00 AM","166","2026 May 20 04:05:30 PM"
"54734","2026-01-06T16:34:17","19445","Goldie","Adopted",,"Dog","Female","yes","Chihuahua - Smooth","Tan",,"2025 Jul 16 12:00:00 AM","2025 Dec 16 09:50:00 AM","155","2026 May 20 04:05:30 PM"
"54737","2026-01-06T16:41:03","19254",,"Adopted",,"Dog","Female","yes","Bohemian Shepherd","Tan",,"2025 Oct 23 12:00:00 AM","2025 Dec 10 05:09:00 PM","161","2026 May 20 04:05:30 PM"
"54738","2026-01-06T16:41:16","19253","Rumour","Adopted",,"Dog","Female","yes","Bohemian Shepherd","Tan",,"2025 Oct 23 12:00:00 AM","2025 Dec 10 05:09:00 PM","161","2026 May 20 04:05:30 PM"
"54739","2026-01-06T16:44:50","19788","Trader Joe","Adopted",,"Cat","Male","yes","Domestic Shorthair","Blue",,"2025 Jun 29 12:00:00 AM","2025 Dec 29 11:18:00 AM","142","2026 May 20 04:05:30 PM"
"54740","2026-01-06T16:48:29","12382","Noah","Adopted",,"Dog","Male","yes","Labrador Retriever","Chestnut","White","2023 Jul 19 12:00:00 AM","2025 Jul 19 03:24:00 PM","305","2026 May 20 04:05:30 PM"
"54741","2026-01-06T16:56:07","17150","Rune","Adopted",,"Dog","Male","yes","Australian Kelpie","Chocolate","White","2023 Oct 22 12:00:00 AM","2025 Oct 22 11:35:00 AM","210","2026 May 20 04:05:30 PM"
"54743","2026-01-06T16:58:58","17453","Spruce","Adopted",,"Dog","Male","yes","Dutch Shepherd","Brown","Tan","2024 Oct 29 12:00:00 AM","2025 Oct 28 07:01:00 PM","204","2026 May 20 04:05:30 PM"
"54744","2026-01-06T17:08:19","19845",,"Adopted",,"Cat","Male","yes","Domestic Shorthair","Blue","White","2023 Dec 30 12:00:00 AM","2025 Dec 30 12:08:00 PM","141","2026 May 20 04:05:30 PM"
"54746","2026-01-06T17:22:32","18973","Cumbia","Adopted",,"Dog","Female","yes","Anatolian Shepherd","Buff",,"2022 Dec 06 12:00:00 AM","2025 Dec 06 11:47:00 AM","165","2026 May 20 04:05:30 PM"
"54747","2026-01-06T17:23:53","17759","Bear","Adopted",,"Cat","Male","yes","Domestic Shorthair","Flame Point","White","2025 Aug 30 12:00:00 AM","2025 Nov 05 11:06:00 AM","196","2026 May 20 04:05:30 PM"
"54748","2026-01-06T17:28:08","19519","Jerry","Adopted",,"Cat","Male","yes","Domestic Shorthair","Orange Tabby",,"2025 Jul 18 12:00:00 AM","2025 Dec 17 06:00:00 PM","154","2026 May 20 04:05:30 PM"
"54749","2026-01-06T17:28:32","19520","Wally","Adopted",,"Cat","Male","yes","Domestic Shorthair","Black","White","2025 Jul 18 12:00:00 AM","2025 Dec 17 06:00:00 PM","154","2026 May 20 04:05:30 PM"
"54750","2026-01-06T17:32:16","16257","Ribbon","Adopted",,"Cat","Female","yes","Domestic Shorthair","Calico",,"2025 Aug 21 12:00:00 AM","2025 Oct 02 02:45:00 PM","230","2026 May 20 04:05:30 PM"
"54751","2026-01-06T17:34:22","18939","Marge","Adopted",,"Cat","Female","yes","Domestic Shorthair","Brown Tabby",,"2025 Sep 05 12:00:00 AM","2025 Dec 05 11:43:00 AM","166","2026 May 20 04:05:30 PM"
"54752","2026-01-06T17:44:46","17757","Kit","Adopted",,"Cat","Male","yes","Domestic Shorthair","Orange Tabby","White","2025 Aug 27 12:00:00 AM","2025 Nov 05 11:06:00 AM","196","2026 May 20 04:05:30 PM"
"54755","2026-01-06T18:01:02","18940","Lisa","Adopted",,"Cat","Female","yes","Domestic Shorthair","Brown Tabby",,"2025 Sep 05 12:00:00 AM","2025 Dec 05 11:43:00 AM","166","2026 May 20 04:05:30 PM"
"54757","2026-01-06T18:11:00","19596","Chocolate Chip","Adopted",,"Dog","Male","Yes","Catahoula Leopard Dog","Brown Brindle",,"2025 Nov 08 12:00:00 AM","2025 Dec 20 02:39:00 PM","151","2026 May 20 04:05:30 PM"
"54758","2026-01-06T18:15:00","19943","Simba","Reclaimed",,"Dog","Male","Yes","Dutch Shepherd","Brown Brindle","White","2023 Jan 02 12:00:00 AM","2026 Jan 02 10:57:00 AM","138","2026 May 20 04:05:30 PM"
"54761","2026-01-06T18:21:44","16546","Sushi","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black","White","2022 Oct 09 12:00:00 AM","2025 Oct 09 11:41:00 AM","223","2026 May 20 04:05:30 PM"
"54762","2026-01-06T18:25:15","19648","Echo","Adopted",,"Dog","Female","Yes","American Pit Bull Terrier","Blue","White","2022 Dec 22 12:00:00 AM","2025 Dec 22 04:21:00 PM","149","2026 May 20 04:05:30 PM"
"54763","2026-01-06T18:28:00","19892","Margarita","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Torbie",,"2025 Oct 31 12:00:00 AM","2025 Dec 31 11:12:00 AM","140","2026 May 20 04:05:30 PM"
"54766","2026-01-06T18:36:00","19909","Onyx","Adopted",,"Cat","Female","Yes","American Shorthair","Black","White","2024 Dec 31 12:00:00 AM","2025 Dec 31 01:00:00 PM","140","2026 May 20 04:05:30 PM"
"54767","2026-01-06T18:40:44","18340","Razzle","Adopted",,"Cat","Male","yes","Domestic Shorthair","White","Brown Tabby","2023 Nov 20 12:00:00 AM","2025 Nov 20 02:03:00 PM","181","2026 May 20 04:05:30 PM"
"54771","2026-01-06T18:48:00","19073","Milo","Reclaimed",,"Dog","Male","Yes","American Pit Bull Terrier","White","Black","2021 Dec 08 12:00:00 AM","2025 Dec 08 06:22:00 PM","163","2026 May 20 04:05:30 PM"
"54772","2026-01-06T19:02:55","18874","Yulecat","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby",,"2023 Dec 03 12:00:00 AM","2026 Jan 05 01:34:00 PM","135","2026 May 20 04:05:30 PM"
"54774","2026-01-06T19:31:07","19110","Tangerine","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Orange Tabby",,"2025 Oct 14 12:00:00 AM","2025 Dec 09 12:03:00 PM","162","2026 May 20 04:05:30 PM"
"54775","2026-01-06T19:32:12","19111","Cream","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Orange Tabby",,"2025 Oct 14 12:00:00 AM","2025 Dec 09 12:03:00 PM","162","2026 May 20 04:05:30 PM"
"54794","2026-01-07T09:13:00","19989",,"Euthanized","Suffering","Cat","Male","No","Domestic Shorthair","Orange Tabby",,,"2026 Jan 03 03:12:00 PM","137","2026 May 20 04:05:30 PM"
"54795","2026-01-07T09:14:00","19960",,"Euthanized","Suffering","Cat","Male","No","Domestic Shorthair","White","Blue","2019 Jan 02 12:00:00 AM","2026 Jan 02 04:57:00 PM","138","2026 May 20 04:05:27 PM"
"54803","2026-01-07T10:29:00","20116",,"Unassisted Death - In Transit",,"Mammal","Unknown","Unknown","Bat - Unspecified","Brown",,,"2026 Jan 07 01:24:00 AM","133","2026 May 20 04:05:27 PM"
"54807","2026-01-07T11:03:00","12928","Bruno","Adopted",,"Dog","Male","Yes","American Pit Bull Terrier","Brown","White","2020 Jul 30 12:00:00 AM","2025 Jul 29 06:22:00 PM","295","2026 May 20 04:05:27 PM"
"54812","2026-01-07T11:24:00","19558","Blue","Redemption (Offsite)",,"Dog","Male","Yes","Australian Cattle Dog","Black","White","2024 Jan 06 12:00:00 AM","2026 Jan 06 10:37:00 AM","134","2026 May 20 04:05:27 PM"
"54815","2026-01-07T11:27:00","19981",,"DOA",,"Cat","Male","No","Domestic Shorthair","Black",,"2024 Jan 03 12:00:00 AM","2026 Jan 03 12:36:00 PM","137","2026 May 20 04:05:27 PM"
